"","Sach_genes","gene_No","tax.Phylum","Category","till2","t1","Soil_Type","genome"
"4172",81,7305,"Actinobacteriota","Sucrose","CT","t1","RH","GCA_014646055.1"
"4173",81,7305,"Actinobacteriota","Sucrose","MP","t1","RAS","GCA_014646055.1"
"4174",81,7305,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_014646055.1"
"4175",59,7307,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000744785.1"
"4176",59,7307,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000744785.1"
"4177",59,7307,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000744785.1"
"4178",81,7308,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_002382885.1"
"4179",81,7308,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_002382885.1"
"4180",81,7308,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_002382885.1"
"4181",76,7310,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_001418575.1"
"4182",76,7310,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001418575.1"
"4183",76,7310,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001418575.1"
"4184",73,7311,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_000938305.1"
"4185",68,7314,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_002080455.1"
"4186",68,7314,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_002080455.1"
"4187",68,7314,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_002080455.1"
"4188",87,7316,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_012927245.1"
"4189",75,7316,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_013401435.1"
"4190",87,7316,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_012927245.1"
"4191",75,7316,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_013401435.1"
"4192",87,7316,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_012927245.1"
"4193",75,7316,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_013401435.1"
"4194",74,7317,"Actinobacteriota","Sucrose","CT","t1","RH","GCA_014649855.1"
"4195",74,7317,"Actinobacteriota","Sucrose","MP","t1","RAS","GCA_014649855.1"
"4196",74,7317,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_014649855.1"
"4197",85,7324,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000444875.1"
"4198",85,7324,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000444875.1"
"4199",85,7324,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000444875.1"
"4200",70,7325,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003711105.1"
"4201",82,7328,"Actinobacteriota","Sucrose","CT","t1","RH","GCA_002355495.1"
"4202",82,7328,"Actinobacteriota","Sucrose","MP","t1","RAS","GCA_002355495.1"
"4203",82,7328,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_002355495.1"
"4204",69,7331,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_001746425.1"
"4205",69,7331,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001746425.1"
"4206",69,7331,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001746425.1"
"4207",53,7333,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_000244915.1"
"4208",86,7337,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000717345.1"
"4209",86,7337,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000717345.1"
"4210",86,7337,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000717345.1"
"4211",100,7338,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_000583045.1"
"4212",54,7342,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_011801125.1"
"4213",138,7346,"Firmicutes","Sucrose","MP","t1","RAS","GCF_008017805.1"
"4214",138,7346,"Firmicutes","Sucrose","MP","t1","RH","GCF_008017805.1"
"4215",98,7346,"Proteobacteria","Sucrose","CT","t1","RH","GCF_010668395.1"
"4216",67,7349,"Proteobacteria","Sucrose","CT","t1","RH","GCF_900090195.1"
"4217",61,7350,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_900143515.1"
"4218",95,7350,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_001280065.1"
"4219",95,7350,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001280065.1"
"4220",95,7350,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001280065.1"
"4221",94,7358,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_014596445.1"
"4222",94,7358,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_014596445.1"
"4223",94,7358,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_014596445.1"
"4224",101,7360,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_002237655.1"
"4225",101,7360,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_002237655.1"
"4226",56,7360,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_007713715.1"
"4227",101,7360,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_002237655.1"
"4228",75,7360,"Proteobacteria","Sucrose","CT","t1","RH","GCF_009601385.1"
"4229",60,7361,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003600225.1"
"4230",97,7362,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_002154575.1"
"4231",97,7362,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_002154575.1"
"4232",97,7362,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_002154575.1"
"4233",95,7369,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_003950035.1"
"4234",95,7369,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003950035.1"
"4235",95,7369,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003950035.1"
"4236",93,7370,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_002910905.1"
"4237",93,7370,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_002910905.1"
"4238",93,7370,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_002910905.1"
"4239",55,7375,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_900199205.1"
"4240",55,7375,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_900199205.1"
"4241",55,7375,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_900199205.1"
"4242",86,7380,"Bacteroidota","Sucrose","CT","t1","RH","GCF_900114995.1"
"4243",211,7382,"Firmicutes","Sucrose","MP","t1","RAS","GCF_001426375.1"
"4244",211,7382,"Firmicutes","Sucrose","MP","t1","RH","GCF_001426375.1"
"4245",47,7385,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_001693485.1"
"4246",79,7386,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_001905795.1"
"4247",79,7386,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001905795.1"
"4248",79,7386,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001905795.1"
"4249",83,7388,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_001514125.1"
"4250",83,7388,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001514125.1"
"4251",83,7388,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001514125.1"
"4252",72,7390,"Actinobacteriota","Sucrose","CT","t1","RH","GCA_014651155.1"
"4253",72,7390,"Actinobacteriota","Sucrose","MP","t1","RAS","GCA_014651155.1"
"4254",72,7390,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_014651155.1"
"4255",94,7393,"Bacteroidota","Sucrose","CT","t1","RH","GCF_000024005.1"
"4256",125,7395,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000720485.1"
"4257",125,7395,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000720485.1"
"4258",125,7395,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000720485.1"
"4259",71,7402,"Actinobacteriota","Sucrose","CT","t1","RH","GCA_014649695.1"
"4260",71,7402,"Actinobacteriota","Sucrose","MP","t1","RAS","GCA_014649695.1"
"4261",71,7402,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_014649695.1"
"4262",81,7408,"Proteobacteria","Sucrose","CT","t1","RAS","GCA_004020645.1"
"4263",81,7408,"Proteobacteria","Sucrose","CT","t1","RH","GCA_004020645.1"
"4264",83,7410,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_002551245.1"
"4265",83,7410,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_002551245.1"
"4266",83,7410,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_002551245.1"
"4267",75,7414,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_008639165.1"
"4268",75,7414,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_008639165.1"
"4269",75,7414,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_008639165.1"
"4270",84,7416,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_001008345.1"
"4271",84,7416,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001008345.1"
"4272",84,7416,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001008345.1"
"4273",120,7419,"Proteobacteria","Sucrose","CT","t1","RH","GCF_000009265.1"
"4274",104,7422,"Proteobacteria","Sucrose","CT","t1","RH","GCF_002953715.1"
"4275",103,7424,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_002939385.1"
"4276",103,7424,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_002939385.1"
"4277",103,7424,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_002939385.1"
"4278",77,7426,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_004827385.1"
"4279",65,7426,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_900470965.1"
"4280",77,7426,"Proteobacteria","Sucrose","CT","t1","RH","GCF_004827385.1"
"4281",65,7426,"Proteobacteria","Sucrose","CT","t1","RH","GCF_900470965.1"
"4282",111,7427,"Proteobacteria","Sucrose","CT","t1","RH","GCF_012349115.1"
"4283",57,7430,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_014203645.1"
"4284",57,7430,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_014203645.1"
"4285",57,7430,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_014203645.1"
"4286",92,7435,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_000009625.1"
"4287",92,7435,"Proteobacteria","Sucrose","CT","t1","RH","GCF_000009625.1"
"4288",93,7438,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_001278075.1"
"4289",93,7438,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001278075.1"
"4290",93,7438,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001278075.1"
"4291",44,7441,"Actinobacteriota","Sucrose","CT","t1","RH","GCA_014650555.1"
"4292",44,7441,"Actinobacteriota","Sucrose","MP","t1","RAS","GCA_014650555.1"
"4293",44,7441,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_014650555.1"
"4294",138,7443,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_001642995.1"
"4295",138,7443,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001642995.1"
"4296",138,7443,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001642995.1"
"4297",95,7446,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000720995.1"
"4298",95,7446,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000720995.1"
"4299",95,7446,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000720995.1"
"4300",40,7450,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_002934265.1"
"4301",103,7451,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_008704855.1"
"4302",77,7451,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_009650765.1"
"4303",103,7451,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_008704855.1"
"4304",77,7451,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_009650765.1"
"4305",103,7451,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_008704855.1"
"4306",77,7451,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_009650765.1"
"4307",59,7453,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_008042045.1"
"4308",59,7453,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_008042045.1"
"4309",59,7453,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_008042045.1"
"4310",84,7457,"Actinobacteriota","Sucrose","CT","t1","RH","GCA_014649555.1"
"4311",84,7457,"Actinobacteriota","Sucrose","MP","t1","RAS","GCA_014649555.1"
"4312",84,7457,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_014649555.1"
"4313",73,7463,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_001514215.1"
"4314",82,7463,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_003947455.1"
"4315",73,7463,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001514215.1"
"4316",82,7463,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003947455.1"
"4317",73,7463,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001514215.1"
"4318",82,7463,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003947455.1"
"4319",89,7465,"Actinobacteriota","Sucrose","CT","t1","RH","GCA_000717735.1"
"4320",89,7465,"Actinobacteriota","Sucrose","MP","t1","RAS","GCA_000717735.1"
"4321",89,7465,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_000717735.1"
"4322",67,7467,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_900468805.1"
"4323",67,7467,"Proteobacteria","Sucrose","CT","t1","RH","GCF_900468805.1"
"4324",52,7469,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_900105125.1"
"4325",97,7471,"Proteobacteria","Sucrose","CT","t1","RH","GCF_002008365.1"
"4326",82,7473,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_001424875.1"
"4327",82,7473,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001424875.1"
"4328",82,7473,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001424875.1"
"4329",112,7475,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000225525.1"
"4330",112,7475,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000225525.1"
"4331",112,7475,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000225525.1"
"4332",77,7476,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_013364235.1"
"4333",77,7476,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_013364235.1"
"4334",77,7476,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_013364235.1"
"4335",44,7482,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001612945.1"
"4336",64,7483,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_900141755.1"
"4337",40,7487,"Actinobacteriota","Sucrose","CT","t1","RH","GCA_014648555.1"
"4338",40,7487,"Actinobacteriota","Sucrose","MP","t1","RAS","GCA_014648555.1"
"4339",40,7487,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_014648555.1"
"4340",97,7488,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000717875.1"
"4341",77,7488,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000772045.1"
"4342",128,7488,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_002920535.1"
"4343",97,7488,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000717875.1"
"4344",77,7488,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000772045.1"
"4345",128,7488,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_002920535.1"
"4346",97,7488,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000717875.1"
"4347",77,7488,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000772045.1"
"4348",128,7488,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_002920535.1"
"4349",102,7493,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_001267885.1"
"4350",102,7493,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001267885.1"
"4351",102,7493,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001267885.1"
"4352",103,7498,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_009908195.1"
"4353",103,7498,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_009908195.1"
"4354",103,7498,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_009908195.1"
"4355",96,7502,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000718775.1"
"4356",96,7502,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000718775.1"
"4357",96,7502,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000718775.1"
"4358",72,7510,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_007896895.1"
"4359",72,7510,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_007896895.1"
"4360",72,7510,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_007896895.1"
"4361",68,7512,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_900115265.1"
"4362",62,7516,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_009865385.1"
"4363",62,7516,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_009865385.1"
"4364",62,7516,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_009865385.1"
"4365",29,7518,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_009829325.1"
"4366",89,7520,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000721235.1"
"4367",116,7520,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_001513975.1"
"4368",89,7520,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000721235.1"
"4369",116,7520,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001513975.1"
"4370",89,7520,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000721235.1"
"4371",116,7520,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001513975.1"
"4372",74,7521,"Actinobacteriota","Sucrose","CT","t1","RH","GCA_014649295.1"
"4373",69,7521,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_014203705.1"
"4374",74,7521,"Actinobacteriota","Sucrose","MP","t1","RAS","GCA_014649295.1"
"4375",69,7521,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_014203705.1"
"4376",74,7521,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_014649295.1"
"4377",69,7521,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_014203705.1"
"4378",50,7526,"Actinobacteriota","Sucrose","CT","t1","RH","GCA_014650915.1"
"4379",50,7526,"Actinobacteriota","Sucrose","MP","t1","RAS","GCA_014650915.1"
"4380",50,7526,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_014650915.1"
"4381",151,7529,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000718305.1"
"4382",151,7529,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000718305.1"
"4383",151,7529,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000718305.1"
"4384",84,7530,"Proteobacteria","Sucrose","CT","t1","RH","GCF_013170805.1"
"4385",111,7532,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000720185.1"
"4386",111,7532,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000720185.1"
"4387",37,7532,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_011297335.1"
"4388",111,7532,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000720185.1"
"4389",60,7541,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_003627815.1"
"4390",60,7541,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003627815.1"
"4391",60,7541,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003627815.1"
"4392",67,7542,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_009600885.1"
"4393",67,7542,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_009600885.1"
"4394",100,7543,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_005048155.1"
"4395",100,7543,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_005048155.1"
"4396",100,7543,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_005048155.1"
"4397",59,7553,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_001723055.1"
"4398",59,7553,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001723055.1"
"4399",59,7553,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001723055.1"
"4400",86,7554,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_003952465.1"
"4401",86,7554,"Proteobacteria","Sucrose","CT","t1","RH","GCF_003952465.1"
"4402",91,7555,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_001905345.1"
"4403",91,7555,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001905345.1"
"4404",91,7555,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001905345.1"
"4405",47,7558,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_000472965.1"
"4406",55,7561,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000744225.1"
"4407",55,7561,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000744225.1"
"4408",55,7561,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000744225.1"
"4409",92,7567,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_003391135.1"
"4410",92,7567,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003391135.1"
"4411",92,7567,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003391135.1"
"4412",60,7568,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000961885.1"
"4413",60,7568,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000961885.1"
"4414",60,7568,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000961885.1"
"4415",58,7571,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_009852415.1"
"4416",58,7571,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_009852415.1"
"4417",58,7571,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_009852415.1"
"4418",56,7574,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000696185.1"
"4419",56,7574,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000696185.1"
"4420",56,7574,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000696185.1"
"4421",70,7578,"Actinobacteriota","Sucrose","CT","t1","RH","GCA_014650695.1"
"4422",70,7578,"Actinobacteriota","Sucrose","MP","t1","RAS","GCA_014650695.1"
"4423",70,7578,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_014650695.1"
"4424",79,7579,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000968685.2"
"4425",79,7579,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000968685.2"
"4426",79,7579,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000968685.2"
"4427",95,7581,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_002082195.1"
"4428",95,7581,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_002082195.1"
"4429",95,7581,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_002082195.1"
"4430",70,7587,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_004795055.1"
"4431",70,7587,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_004795055.1"
"4432",70,7587,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_004795055.1"
"4433",82,7591,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_009916105.1"
"4434",82,7591,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_009916105.1"
"4435",82,7591,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_009916105.1"
"4436",89,7596,"Proteobacteria","Sucrose","CT","t1","RH","GCF_900094565.1"
"4437",68,7600,"Firmicutes","Sucrose","CT","t1","RH","GCA_014650075.1"
"4438",95,7601,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_014621695.1"
"4439",95,7601,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_014621695.1"
"4440",95,7601,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_014621695.1"
"4441",97,7606,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000721495.1"
"4442",97,7606,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000721495.1"
"4443",97,7606,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000721495.1"
"4444",73,7615,"Actinobacteriota","Sucrose","CT","t1","RH","GCA_014650895.1"
"4445",73,7615,"Actinobacteriota","Sucrose","MP","t1","RAS","GCA_014650895.1"
"4446",73,7615,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_014650895.1"
"4447",90,7619,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_004151105.1"
"4448",90,7619,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_004151105.1"
"4449",90,7619,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_004151105.1"
"4450",81,7625,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_000717185.1"
"4451",60,7625,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_003148825.1"
"4452",81,7625,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000717185.1"
"4453",60,7625,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003148825.1"
"4454",81,7625,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000717185.1"
"4455",60,7625,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003148825.1"
"4456",70,7633,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_014208105.1"
"4457",70,7633,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_014208105.1"
"4458",204,7633,"Firmicutes","Sucrose","MP","t1","RAS","GCF_003386235.1"
"4459",100,7639,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_002019855.1"
"4460",100,7639,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_002019855.1"
"4461",100,7639,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_002019855.1"
"4462",43,7642,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003751945.1"
"4463",72,7643,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_900104815.1"
"4464",72,7643,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_900104815.1"
"4465",72,7643,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_900104815.1"
"4466",74,7647,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_003112595.1"
"4467",74,7647,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003112595.1"
"4468",74,7647,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003112595.1"
"4469",79,7655,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_001279005.1"
"4470",79,7655,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001279005.1"
"4471",79,7655,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001279005.1"
"4472",80,7656,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_007830515.1"
"4473",80,7656,"Proteobacteria","Sucrose","CT","t1","RH","GCF_007830515.1"
"4474",110,7668,"Proteobacteria","Sucrose","CT","t1","RH","GCF_003627755.1"
"4475",51,7669,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_000515415.1"
"4476",107,7671,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_003330845.1"
"4477",107,7671,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003330845.1"
"4478",107,7671,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003330845.1"
"4479",133,7671,"Proteobacteria","Sucrose","CT","t1","RH","GCF_000271845.1"
